"","month","origin_state","dest_state","N"
"5006",5,"florida","indiana",327
"5007",5,"florida","nevada",140
"5008",5,"florida","missouri",333
"5009",5,"florida","illinois",1183
"5010",5,"florida","new hampshire",88
"5011",5,"florida","wisconsin",161
"5012",5,"florida","louisiana",142
"5013",5,"florida","pennsylvania",955
"5014",5,"florida","rhode island",54
"5015",5,"florida","kentucky",473
"5016",5,"florida","puerto rico",247
"5017",5,"illinois","new mexico",55
"5018",5,"illinois","new york",451
"5019",5,"illinois","georgia",422
"5020",5,"illinois","texas",1031
"5021",5,"illinois","tennessee",372
"5022",5,"illinois","massachusetts",214
"5023",5,"illinois","maryland",202
"5024",5,"illinois","south carolina",105
"5025",5,"illinois","ohio",465
"5026",5,"illinois","kentucky",346
"5027",5,"illinois","virginia",446
"5028",5,"illinois","colorado",258
"5029",5,"illinois","michigan",582
"5030",5,"illinois","florida",1244
"5031",5,"illinois","nevada",301
"5032",5,"illinois","california",603
"5033",5,"illinois","missouri",417
"5034",5,"illinois","minnesota",292
"5035",5,"illinois","louisiana",90
"5036",5,"illinois","oklahoma",78
"5037",5,"illinois","nebraska",228
"5038",5,"illinois","oregon",45
"5039",5,"illinois","pennsylvania",552
"5040",5,"illinois","arizona",294
"5041",5,"illinois","rhode island",85
"5042",5,"illinois","north carolina",359
"5043",5,"illinois","washington",138
"5044",5,"illinois","puerto rico",30
"5045",5,"illinois","utah",106
"5046",5,"tennessee","georgia",378
"5047",5,"tennessee","texas",730
"5048",5,"tennessee","illinois",369
"5049",5,"new hampshire","maryland",97
"5050",5,"new hampshire","florida",87
"5051",5,"wisconsin","tennessee",42
"5052",5,"wisconsin","maryland",33
"5053",5,"wisconsin","virginia",32
"5054",5,"wisconsin","colorado",143
"5055",5,"wisconsin","texas",129
"5056",5,"wisconsin","nevada",48
"5057",5,"wisconsin","florida",133
"5058",5,"wisconsin","arizona",103
"5059",5,"wisconsin","missouri",32
"5060",5,"minnesota","colorado",139
"5061",5,"minnesota","illinois",321
"5062",5,"louisiana","georgia",273
"5063",5,"louisiana","texas",991
"5064",5,"louisiana","tennessee",36
"5065",5,"louisiana","maryland",36
"5066",5,"louisiana","virginia",62
"5067",5,"louisiana","florida",170
"5068",5,"louisiana","illinois",90
"5069",5,"louisiana","california",36
"5070",5,"louisiana","arizona",31
"5071",5,"california","idaho",137
"5072",5,"california","washington",1139
"5073",5,"california","hawaii",271
"5074",5,"california","louisiana",36
"5075",5,"california","oregon",609
"5076",5,"oklahoma","tennessee",30
"5077",5,"oklahoma","colorado",101
"5078",5,"oklahoma","texas",638
"5079",5,"oklahoma","illinois",79
"5080",5,"oklahoma","arizona",60
"5081",5,"nebraska","colorado",253
"5082",5,"nebraska","nevada",51
"5083",5,"nebraska","illinois",254
"5084",5,"nebraska","arizona",74
"5085",5,"nebraska","missouri",33
"5086",5,"virginia","maryland",92
"5087",5,"oregon","colorado",248
"5088",5,"oregon","nevada",143
"5089",5,"oregon","illinois",43
"5090",5,"oregon","california",603
"5091",5,"oregon","missouri",31
"5092",5,"pennsylvania","georgia",304
"5093",5,"pennsylvania","tennessee",207
"5094",5,"pennsylvania","colorado",84
"5095",5,"pennsylvania","florida",946
"5096",5,"pennsylvania","illinois",554
"5097",5,"arizona","new mexico",77
"5098",5,"arizona","georgia",64
"5099",5,"arizona","texas",761
"5100",5,"arizona","tennessee",67
"5101",5,"arizona","california",1300
"5102",5,"arizona","maryland",34
"5103",5,"arizona","colorado",534
"5104",5,"arizona","indiana",50
"5105",5,"arizona","nevada",262
"5106",5,"arizona","missouri",190
"5107",5,"arizona","illinois",292
"5108",5,"arizona","wisconsin",101
"5109",5,"arizona","louisiana",31
"5110",5,"arizona","oklahoma",58
"5111",5,"arizona","nebraska",74
"5112",5,"arizona","washington",229
"5113",5,"arizona","utah",304
"5114",5,"pennsylvania","maryland",63
"5115",5,"pennsylvania","texas",292
"5116",5,"pennsylvania","nevada",37
"5117",5,"rhode island","maryland",98
"5118",5,"rhode island","florida",54
"5119",5,"rhode island","illinois",57
"5120",5,"maine","maryland",64
"5121",5,"north carolina","georgia",774
"5122",5,"north carolina","tennessee",366
"5123",5,"north carolina","maryland",283
"5124",5,"north carolina","colorado",143
"5125",5,"north carolina","illinois",389
"5126",5,"virginia","georgia",527
"5127",5,"texas","maryland",193
"5128",5,"texas","illinois",1041
"5129",5,"texas","arizona",879
"5130",5,"kentucky","maryland",94
"5131",5,"kentucky","colorado",52
"5132",5,"kentucky","florida",475
"5133",5,"kentucky","illinois",347
"5134",5,"washington","colorado",347
"5135",5,"washington","nevada",299
"5136",5,"washington","illinois",165
"5137",5,"washington","california",1111
"5138",5,"washington","arizona",229
"5139",5,"puerto rico","maryland",31
"5140",5,"puerto rico","florida",250
"5141",5,"puerto rico","illinois",30
"5142",5,"utah","maryland",30
"5143",5,"utah","colorado",380
"5144",5,"utah","nevada",186
"5145",5,"utah","california",861
"5146",5,"utah","illinois",108
"5147",5,"utah","arizona",303
"5148",5,"missouri","massachusetts",35
"5149",5,"missouri","virginia",40
"5150",5,"missouri","iowa",61
"5151",5,"missouri","kansas",60
"5152",5,"missouri","arkansas",31
"5153",5,"missouri","wisconsin",33
"5154",5,"missouri","nebraska",30
"5155",5,"missouri","oregon",31
"5156",5,"missouri","oklahoma",32
"5157",5,"florida","virginia",593
"5158",5,"oklahoma","missouri",32
"5159",5,"new mexico","texas",395
"5160",5,"new mexico","colorado",171
"5161",5,"new mexico","nevada",41
"5162",5,"new mexico","illinois",52
"5163",5,"new mexico","arizona",105
"5164",5,"new york","colorado",70
"5165",5,"new york","illinois",454
"5166",5,"georgia","texas",799
"5167",5,"georgia","maryland",133
"5168",5,"georgia","ohio",208
"5169",5,"georgia","virginia",530
"5170",5,"georgia","colorado",150
"5171",5,"georgia","florida",1402
"5172",5,"georgia","south carolina",342
"5173",5,"georgia","indiana",195
"5174",5,"georgia","nevada",105
"5175",5,"georgia","california",284
"5176",5,"georgia","missouri",249
"5177",5,"georgia","illinois",423
"5178",5,"georgia","tennessee",379
"5179",5,"georgia","louisiana",274
"5180",5,"georgia","pennsylvania",302
"5181",5,"georgia","arizona",64
"5182",5,"georgia","north carolina",798
"5183",5,"texas","georgia",826
"5184",5,"texas","tennessee",677
"5185",5,"texas","florida",1868
"5186",5,"texas","louisiana",995
"5187",5,"texas","missouri",775
"5188",5,"connecticut","maryland",67
"5189",5,"connecticut","colorado",31
"5190",5,"connecticut","florida",154
"5191",5,"alabama","texas",442
"5192",5,"alabama","nevada",31
"5193",5,"alabama","florida",42
"5194",5,"tennessee","massachusetts",53
"5195",5,"tennessee","maryland",74
"5196",5,"tennessee","south carolina",36
"5197",5,"tennessee","ohio",43
"5198",5,"tennessee","virginia",118
"5199",5,"tennessee","colorado",125
"5200",5,"tennessee","michigan",133
"5201",5,"tennessee","florida",649
"5202",5,"tennessee","nevada",102
"5203",5,"tennessee","california",51
"5204",5,"tennessee","missouri",66
"5205",5,"tennessee","wisconsin",42
"5206",5,"tennessee","louisiana",35
"5207",5,"tennessee","oklahoma",30
"5208",5,"tennessee","pennsylvania",178
"5209",5,"tennessee","arizona",38
"5210",5,"tennessee","north carolina",395
"5211",5,"idaho","colorado",153
"5212",5,"idaho","nevada",48
"5213",5,"idaho","california",138
"5214",5,"massachusetts","tennessee",82
"5215",5,"massachusetts","maryland",98
"5216",5,"massachusetts","colorado",46
"5217",5,"massachusetts","illinois",188
"5218",5,"massachusetts","missouri",35
"5219",5,"new york","florida",535
"5220",5,"maryland","new mexico",31
"5221",5,"maryland","new york",283
"5222",5,"maryland","georgia",165
"5223",5,"maryland","connecticut",66
"5224",5,"maryland","tennessee",78
"5225",5,"maryland","massachusetts",101
"5226",5,"maryland","south carolina",39
"5227",5,"maryland","ohio",93
"5228",5,"maryland","north carolina",253
"5229",5,"maryland","kentucky",123
"5230",5,"maryland","texas",193
"5231",5,"maryland","colorado",45
"5232",5,"maryland","michigan",65
"5233",5,"maryland","florida",690
"5234",5,"maryland","indiana",65
"5235",5,"maryland","nevada",94
"5236",5,"maryland","california",43
"5237",5,"maryland","missouri",83
"5238",5,"maryland","illinois",205
"5239",5,"maryland","new hampshire",96
"5240",5,"maryland","wisconsin",33
"5241",5,"maryland","louisiana",36
"5242",5,"maryland","virginia",92
"5243",5,"maryland","arizona",34
"5244",5,"maryland","pennsylvania",61
"5245",5,"maryland","rhode island",69
"5246",5,"maryland","maine",64
"5247",5,"maryland","puerto rico",32
"5248",5,"maryland","utah",30
"5249",5,"south carolina","tennessee",36
"5250",5,"south carolina","maryland",38
"5251",5,"south carolina","texas",238
"5252",5,"south carolina","illinois",106
"5253",5,"ohio","tennessee",44
"5254",5,"ohio","maryland",122
"5255",5,"ohio","illinois",466
"5256",5,"ohio","georgia",209
"5257",5,"ohio","texas",258
"5258",5,"ohio","colorado",62
"5259",5,"ohio","nevada",63
"5260",5,"ohio","florida",348
"5261",5,"texas","new mexico",394
"5262",5,"texas","alabama",446
"5263",5,"texas","south carolina",241
"5264",5,"texas","ohio",262
"5265",5,"texas","virginia",522
"5266",5,"texas","california",1550
"5267",5,"texas","arkansas",472
"5268",5,"texas","pennsylvania",287
"5269",5,"texas","oklahoma",642
"5270",5,"virginia","tennessee",117
"5271",5,"virginia","texas",519
"5272",5,"virginia","florida",615
"5273",5,"virginia","illinois",451
"5274",5,"virginia","louisiana",62
"5275",5,"virginia","missouri",41
"5276",5,"colorado","new mexico",141
"5277",5,"colorado","georgia",118
"5278",5,"colorado","texas",954
"5279",5,"colorado","connecticut",31
"5280",5,"colorado","tennessee",120
"5281",5,"colorado","idaho",154
"5282",5,"colorado","massachusetts",45
"5283",5,"colorado","california",1517
"5284",5,"colorado","maryland",75
"5285",5,"colorado","ohio",59
"5286",5,"colorado","michigan",78
"5287",5,"colorado","florida",315
"5288",5,"colorado","washington",347
"5289",5,"colorado","virginia",172
"5290",5,"colorado","indiana",112
"5291",5,"colorado","nevada",371
"5292",5,"colorado","missouri",319
"5293",5,"colorado","illinois",253
"5294",5,"colorado","wisconsin",141
"5295",5,"colorado","minnesota",144
"5296",5,"colorado","louisiana",45
"5297",5,"colorado","oklahoma",103
"5298",5,"colorado","nebraska",252
"5299",5,"colorado","oregon",247
"5300",5,"colorado","pennsylvania",115
"5301",5,"colorado","arizona",497
"5302",5,"colorado","north carolina",141
"5303",5,"colorado","kentucky",53
"5304",5,"colorado","utah",378
"5305",5,"iowa","missouri",61
"5306",5,"michigan","tennessee",133
"5307",5,"michigan","maryland",93
"5308",5,"michigan","colorado",79
"5309",5,"michigan","illinois",526
"5310",5,"south carolina","georgia",339
"5311",5,"hawaii","california",270
"5312",5,"texas","wisconsin",131
"5313",5,"virginia","colorado",169
"5314",5,"kansas","missouri",59
"5315",5,"indiana","georgia",197
"5316",5,"indiana","maryland",63
"5317",5,"indiana","colorado",84
"5318",5,"indiana","nevada",81
"5319",5,"indiana","florida",330
"5320",5,"indiana","arizona",51
"5321",5,"colorado","new york",42
"5322",5,"north carolina","pennsylvania",440
"5323",5,"north carolina","missouri",153
"5324",5,"missouri","north carolina",149
"5325",5,"north carolina","alabama",159
"5326",5,"north carolina","north carolina",1033
"5327",5,"pennsylvania","north carolina",445
"5328",5,"alabama","north carolina",160
"5329",5,"pennsylvania","wisconsin",21
"5330",5,"ohio","north carolina",274
"5331",5,"north carolina","ohio",270
"5332",5,"north carolina","kentucky",174
"5333",5,"north carolina","florida",1659
"5334",5,"pennsylvania","ohio",114
"5335",5,"north carolina","louisiana",178
"5336",5,"louisiana","north carolina",178
"5337",5,"pennsylvania","kentucky",46
"5338",5,"florida","north carolina",1649
"5339",5,"virginia","pennsylvania",138
"5340",5,"north carolina","iowa",117
"5341",5,"arkansas","north carolina",118
"5342",5,"wisconsin","pennsylvania",22
"5343",5,"north carolina","virginia",606
"5344",5,"virginia","north carolina",609
"5345",5,"north carolina","new hampshire",59
"5346",5,"new hampshire","north carolina",59
"5347",5,"south carolina","north carolina",570
"5348",5,"north carolina","south carolina",569
"5349",5,"virginia","south carolina",47
"5350",5,"kentucky","pennsylvania",47
"5351",5,"north carolina","wisconsin",153
"5352",5,"north carolina","new york",302
"5353",5,"wisconsin","north carolina",152
"5354",5,"pennsylvania","nebraska",2
"5355",5,"north carolina","south dakota",25
"5356",5,"north carolina","michigan",272
"5357",5,"north carolina","west virginia",65
"5358",5,"west virginia","north carolina",66
"5359",5,"north carolina","mississippi",91
"5360",5,"mississippi","north carolina",90
"5361",5,"virginia","kentucky",38
"5362",5,"iowa","north carolina",115
"5363",5,"pennsylvania","virginia",137
"5364",5,"north carolina","arkansas",119
"5365",5,"pennsylvania","new hampshire",3
"5366",5,"south carolina","pennsylvania",110
"5367",5,"pennsylvania","south carolina",110
"5368",5,"kentucky","north carolina",173
"5369",5,"california","new york",156
"5370",5,"california","virginia",168
"5371",5,"north carolina","texas",603
"5372",5,"north carolina","arizona",94
"5373",5,"florida","massachusetts",243
"5374",5,"california","pennsylvania",72
"5375",5,"texas","new york",135
"5376",5,"florida","arizona",69
"5377",5,"texas","north carolina",606
"5378",5,"washington","texas",196
"5379",5,"new york","north carolina",301
"5380",5,"virginia","california",171
"5381",5,"pennsylvania","massachusetts",176
"5382",5,"north carolina","utah",7
"5383",5,"florida","california",124
"5384",5,"idaho","texas",55
"5385",5,"texas","idaho",56
"5386",5,"texas","kentucky",264
"5387",5,"florida","washington",88
"5388",5,"new york","california",156
"5389",5,"arizona","virginia",61
"5390",5,"pennsylvania","arizona",65
"5391",5,"kentucky","texas",263
"5392",5,"california","florida",126
"5393",5,"texas","utah",234
"5394",5,"texas","washington",196
"5395",5,"minnesota","arizona",62
"5396",5,"arizona","minnesota",63
"5397",5,"arizona","florida",68
"5398",5,"michigan","arizona",69
"5399",5,"louisiana","pennsylvania",17
"5400",5,"pennsylvania","louisiana",17
"5401",5,"north carolina","massachusetts",176
"5402",5,"arizona","pennsylvania",67
"5403",5,"massachusetts","texas",199
"5404",5,"pennsylvania","california",75
"5405",5,"north carolina","indiana",181
"5406",5,"indiana","north carolina",181
"5407",5,"arizona","north carolina",93
"5408",5,"arizona","iowa",42
"5409",5,"california","north carolina",216
"5410",5,"north carolina","washington",53
"5411",5,"north carolina","california",213
"5412",5,"connecticut","north carolina",81
"5413",5,"north carolina","maine",57
"5414",5,"minnesota","north carolina",79
"5415",5,"maine","north carolina",57
"5416",5,"north carolina","connecticut",82
"5417",5,"north carolina","nevada",58
"5418",5,"massachusetts","north carolina",173
"5419",5,"rhode island","north carolina",75
"5420",5,"north carolina","minnesota",79
"5421",5,"michigan","north carolina",272
"5422",5,"virginia","arizona",62
"5423",5,"massachusetts","florida",234
"5424",5,"north carolina","nebraska",60
"5425",5,"nebraska","north carolina",60
"5426",5,"north carolina","rhode island",76
"5427",5,"massachusetts","pennsylvania",173
"5428",5,"massachusetts","arizona",37
"5429",5,"texas","michigan",277
"5430",5,"pennsylvania","rhode island",22
"5431",5,"indiana","texas",240
"5432",5,"nevada","north carolina",59
"5433",5,"pennsylvania","pennsylvania",101
"5434",5,"utah","texas",236
"5435",5,"texas","indiana",242
"5436",5,"michigan","florida",366
"5437",5,"new york","texas",132
"5438",5,"florida","michigan",365
"5439",5,"kansas","texas",199
"5440",5,"virginia","nevada",1
"5441",5,"oregon","arizona",106
"5442",5,"texas","kansas",202
"5443",5,"michigan","texas",275
"5444",5,"texas","massachusetts",195
"5445",5,"massachusetts","california",77
"5446",5,"florida","u.s. virgin islands",66
"5447",5,"u.s. virgin islands","florida",66
"5448",5,"texas","oregon",81
"5449",5,"oregon","texas",79
"5450",5,"texas","new jersey",102
"5451",5,"new jersey","texas",100
"5452",5,"minnesota","texas",233
"5453",5,"texas","connecticut",13
"5454",5,"oklahoma","north carolina",91
"5455",5,"arizona","oregon",107
